1000000,0.323828,0.92503
1100000,0.276461,0.919452
1200000,0.311786,0.804559
1300000,0.326682,0.818523
1400000,0.288402,0.86004
1500000,0.233425,0.791073
1600000,0.210728,0.665145
1700000,0.229702,0.64409
1800000,0.220723,0.69091
1900000,0.269835,0.725811
2000000,0.390364,0.826099
2100000,0.531937,1.09637
